"NOMBRE DE LA SERIE",D_1NBAS972,D_1NBAC972,D_1NBAD972,D_1NBAE972,D_1NBAF472,D_1NBAS572,D_1NBAC572,D_1NBAD572,D_1NBAE572,D_1NBAF572,D_1T9H0000,D_1T9H0010,D_1T9H0011,D_1T9H0004,D_1E723706.EUR,D_1T9L0001,D_1T9L0002,D_1T9L0008,D_1T9L0009,D_1T9VM001,D_1T9VM002,D_1T9VM003,D_1T9VM004,D_1T9H0011,D_1T9VM006,D_1T9VM007,D_1T9VM008,D_1T9VM009,D_1T9VM010,D_1TFECHABOE,D_1TFECHABOE2,D_1TFECHABOE4,D_1TFECHABOE3,D_1T9H0000,D_1T9H0000A,D_1T9H0000B,D_1T9H0000C
"JUL 1994","_","_","_","_","_","_","_","_","_","_",10.046,"_","_",8.748,8.345,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_","_","_","_","_",10.046,"_","_","_"
"AGO 1994","_","_","_","_","_","_","_","_","_","_",10.101,"_","_",9.179,8.482,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_","_","_","_","_",10.101,"_","_","_"
"SEP 1994","_","_","_","_","_","_","_","_","_","_",10.129,"_","_",9.604,8.875,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_","_","_","_","_",10.129,"_","_","_"
"OCT 1994","_","_","_","_","_","_","_","_","_","_",10.229,"_","_",9.969,8.970,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_","_","_","_","_",10.229,"_","_","_"
"NOV 1994","_","_","_","_","_","_","_","_","_","_",10.071,"_","_",10.287,9.019,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_","_","_","_","_",10.071,"_","_","_"
"DIC 1994","_","_","_","_","_","_","_","_","_","_",10.255,"_","_",10.531,9.445,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Ene-20,1995-Ene-20,1995-Ene-20,"_",10.255,"_","_","_"
"ENE 1995","_","_","_","_","_","_","_","_","_","_",10.428,"_","_",10.793,10.422,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Feb-21,1995-Feb-21,1995-Feb-21,"_",10.428,"_","_","_"
"FEB 1995","_","_","_","_","_","_","_","_","_","_",10.610,"_","_",10.976,9.942,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Mar-20,1995-Mar-20,1995-Mar-20,"_",10.610,"_","_","_"
"MAR 1995","_","_","_","_","_","_","_","_","_","_",10.875,"_","_",11.187,10.506,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Abr-20,1995-Abr-20,1995-Abr-20,"_",10.875,"_","_","_"
"ABR 1995","_","_","_","_","_","_","_","_","_","_",10.997,"_","_",11.327,10.409,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-May-20,1995-May-20,1995-May-20,"_",10.997,"_","_","_"
"MAY 1995","_","_","_","_","_","_","_","_","_","_",11.186,"_","_",11.416,10.300,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Jun-20,1995-Jun-20,1995-Jun-20,"_",11.186,"_","_","_"
"JUN 1995","_","_","_","_","_","_","_","_","_","_",11.155,"_","_",11.468,10.363,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Jul-21,1995-Jul-21,1995-Jul-21,"_",11.155,"_","_","_"
"JUL 1995","_","_","_","_","_","_","_","_","_","_",11.217,"_","_",11.388,10.272,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Ago-19,1995-Ago-19,1995-Ago-19,"_",11.217,"_","_","_"
"AGO 1995","_","_","_","_","_","_","_","_","_","_",11.385,"_","_",11.287,9.982,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Sep-21,1995-Sep-21,1995-Sep-21,"_",11.385,"_","_","_"
"SEP 1995","_","_","_","_","_","_","_","_","_","_",11.303,"_","_",11.011,9.572,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Oct-20,1995-Oct-20,1995-Oct-20,"_",11.303,"_","_","_"
"OCT 1995","_","_","_","_","_","_","_","_","_","_",11.156,"_","_",10.828,9.634,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Nov-21,1995-Nov-21,1995-Nov-21,"_",11.156,"_","_","_"
"NOV 1995","_","_","_","_","_","_","_","_","_","_",11.135,"_","_",10.653,9.430,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1995-Dic-21,1995-Dic-21,1995-Dic-21,"_",11.135,"_","_","_"
"DIC 1995","_","_","_","_","_","_","_","_","_","_",11.010,"_","_",10.365,9.136,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Ene-20,1996-Ene-20,1996-Ene-20,"_",11.010,"_","_","_"
"ENE 1996","_","_","_","_","_","_","_","_","_","_",10.810,"_","_",9.997,8.659,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Feb-23,1996-Feb-23,1996-Feb-23,"_",10.810,"_","_","_"
"FEB 1996","_","_","_","_","_","_","_","_","_","_",10.561,"_","_",9.695,8.473,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Mar-22,1996-Mar-22,1996-Mar-22,"_",10.561,"_","_","_"
"MAR 1996","_","_","_","_","_","_","_","_","_","_",10.284,"_","_",9.470,8.365,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Abr-20,1996-Abr-20,1996-Abr-20,"_",10.284,"_","_","_"
"ABR 1996","_","_","_","_","_","_","_","_","_","_",10.045,"_","_",9.129,7.585,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-May-21,1996-May-21,1996-May-21,"_",10.045,"_","_","_"
"MAY 1996","_","_","_","_","_","_","_","_","_","_",9.729,"_","_",8.820,7.419,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Jun-20,1996-Jun-20,1996-Jun-20,"_",9.729,"_","_","_"
"JUN 1996","_","_","_","_","_","_","_","_","_","_",9.392,"_","_",8.592,7.276,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Jul-20,1996-Jul-20,1996-Jul-20,"_",9.392,"_","_","_"
"JUL 1996","_","_","_","_","_","_","_","_","_","_",9.195,"_","_",8.364,7.201,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Ago-21,1996-Ago-21,1996-Ago-21,"_",9.195,"_","_","_"
"AGO 1996","_","_","_","_","_","_","_","_","_","_",9.057,"_","_",8.172,7.269,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Sep-21,1996-Sep-21,1996-Sep-21,"_",9.057,"_","_","_"
"SEP 1996","_","_","_","_","_","_","_","_","_","_",8.938,"_","_",7.916,6.975,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Oct-21,1996-Oct-21,1996-Oct-21,"_",8.938,"_","_","_"
"OCT 1996","_","_","_","_","_","_","_","_","_","_",8.813,"_","_",7.654,6.668,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Nov-22,1996-Nov-22,1996-Nov-22,"_",8.813,"_","_","_"
"NOV 1996","_","_","_","_","_","_","_","_","_","_",8.444,"_","_",7.397,6.388,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1996-Dic-20,1996-Dic-20,1996-Dic-20,"_",8.444,"_","_","_"
"DIC 1996","_","_","_","_","_","_","_","_","_","_",8.174,"_","_",7.098,5.994,9.000,11.000,11.0000,"_","_","_","_","_","_","_","_","_","_","_",1997-Ene-21,1997-Ene-21,1997-Ene-21,"_",8.174,"_","_","_"
"ENE 1997","_","_","_","_","_","_","_","_","_","_",7.867,"_","_",6.738,5.491,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Feb-21,1997-Feb-21,1997-Feb-21,"_",7.867,"_","_","_"
"FEB 1997","_","_","_","_","_","_","_","_","_","_",7.604,"_","_",6.387,5.580,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Mar-21,1997-Mar-21,1997-Mar-21,"_",7.604,"_","_","_"
"MAR 1997","_","_","_","_","_","_","_","_","_","_",7.379,"_","_",6.155,5.788,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Abr-21,1997-Abr-21,1997-Abr-21,"_",7.379,"_","_","_"
"ABR 1997","_","_","_","_","_","_","_","_","_","_",7.195,"_","_",5.981,5.504,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-May-21,1997-May-21,1997-May-21,"_",7.195,"_","_","_"
"MAY 1997","_","_","_","_","_","_","_","_","_","_",7.104,"_","_",5.815,5.170,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Jun-20,1997-Jun-20,1997-Jun-20,"_",7.104,"_","_","_"
"JUN 1997","_","_","_","_","_","_","_","_","_","_",6.820,"_","_",5.680,5.101,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Jul-21,1997-Jul-21,1997-Jul-21,"_",6.820,"_","_","_"
"JUL 1997","_","_","_","_","_","_","_","_","_","_",6.715,"_","_",5.600,5.125,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Ago-22,1997-Ago-22,1997-Ago-22,"_",6.715,"_","_","_"
"AGO 1997","_","_","_","_","_","_","_","_","_","_",6.584,"_","_",5.552,5.211,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Sep-19,1997-Sep-19,1997-Sep-19,"_",6.584,"_","_","_"
"SEP 1997","_","_","_","_","_","_","_","_","_","_",6.518,"_","_",5.410,4.990,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Oct-21,1997-Oct-21,1997-Oct-21,"_",6.518,"_","_","_"
"OCT 1997","_","_","_","_","_","_","_","_","_","_",6.509,"_","_",5.282,4.985,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Nov-20,1997-Nov-20,1997-Nov-20,"_",6.509,"_","_","_"
"NOV 1997","_","_","_","_","_","_","_","_","_","_",6.385,"_","_",5.230,4.807,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1997-Dic-20,1997-Dic-20,1997-Dic-20,"_",6.385,"_","_","_"
"DIC 1997","_","_","_","_","_","_","_","_","_","_",6.255,"_","_",5.167,4.623,7.500,9.500,9.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Ene-21,1998-Ene-21,1998-Ene-21,"_",6.255,"_","_","_"
"ENE 1998","_","_","_","_","_","_","_","_","_","_",6.115,"_","_",5.086,4.421,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Feb-20,1998-Feb-20,1998-Feb-20,"_",6.115,"_","_","_"
"FEB 1998","_","_","_","_","_","_","_","_","_","_",5.980,"_","_",4.947,4.325,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Mar-21,1998-Mar-21,1998-Mar-21,"_",5.980,"_","_","_"
"MAR 1998","_","_","_","_","_","_","_","_","_","_",5.896,"_","_",4.823,4.161,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Abr-21,1998-Abr-21,1998-Abr-21,"_",5.896,"_","_","_"
"ABR 1998","_","_","_","_","_","_","_","_","_","_",5.776,"_","_",4.707,4.215,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-May-22,1998-May-22,1998-May-22,"_",5.776,"_","_","_"
"MAY 1998","_","_","_","_","_","_","_","_","_","_",5.700,"_","_",4.613,4.220,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Jun-22,1998-Jun-22,1998-Jun-22,"_",5.700,"_","_","_"
"JUN 1998","_","_","_","_","_","_","_","_","_","_",5.636,"_","_",4.547,4.191,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Jul-22,1998-Jul-22,1998-Jul-22,"_",5.636,"_","_","_"
"JUL 1998","_","_","_","_","_","_","_","_","_","_",5.592,"_","_",4.508,4.137,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Ago-21,1998-Ago-21,1998-Ago-21,"_",5.592,"_","_","_"
"AGO 1998","_","_","_","_","_","_","_","_","_","_",5.628,"_","_",4.464,4.066,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Sep-22,1998-Sep-22,1998-Sep-22,"_",5.628,"_","_","_"
"SEP 1998","_","_","_","_","_","_","_","_","_","_",5.548,"_","_",4.374,3.830,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Oct-21,1998-Oct-21,1998-Oct-21,"_",5.548,"_","_","_"
"OCT 1998","_","_","_","_","_","_","_","_","_","_",5.495,"_","_",4.245,3.635,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Nov-21,1998-Nov-21,1998-Nov-21,"_",5.495,"_","_","_"
"NOV 1998","_","_","_","_","_","_","_","_","_","_",5.296,"_","_",4.055,3.618,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1998-Dic-21,1998-Dic-21,1998-Dic-21,"_",5.296,"_","_","_"
"DIC 1998","_","_","_","_","_","_","_","_","_","_",5.150,"_","_",3.864,3.240,5.500,7.500,7.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Ene-22,1999-Ene-22,1999-Ene-22,"_",5.150,"_","_","_"
"ENE 1999","_","_","_","_",3.062,"_","_","_","_","_",5.131,"_","_",3.658,3.065,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Feb-20,1999-Feb-20,1999-Feb-20,"_",5.131,"_","_","_"
"FEB 1999","_","_","_","_",3.030,"_","_","_","_","_",4.950,"_","_",3.513,3.035,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Mar-23,1999-Mar-23,1999-Mar-23,"_",4.950,"_","_","_"
"MAR 1999","_","_","_","_",3.046,"_","_","_","_","_",4.816,"_","_",3.435,3.031,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Abr-20,1999-Abr-20,1999-Abr-20,"_",4.816,"_","_","_"
"ABR 1999","_","_","_","_",2.756,"_","_","_","_","_",4.787,"_","_",3.349,2.709,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-May-20,1999-May-20,1999-May-20,"_",4.787,"_","_","_"
"MAY 1999","_","_","_","_",2.683,"_","_","_","_","_",4.644,"_","_",3.272,2.656,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Jun-21,1999-Jun-21,1999-Jun-21,"_",4.644,"_","_","_"
"JUN 1999","_","_","_","_",2.836,"_","_","_","_","_",4.502,"_","_",3.310,2.780,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Jul-21,1999-Jul-21,1999-Jul-21,"_",4.502,"_","_","_"
"JUL 1999","_","_","_","_",3.030,"_","_","_","_","_",4.435,"_","_",3.442,3.018,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Ago-23,1999-Ago-23,1999-Ago-23,"_",4.435,"_","_","_"
"AGO 1999","_","_","_","_",3.237,"_","_","_","_","_",4.471,"_","_",3.599,3.233,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Sep-22,1999-Sep-22,1999-Sep-22,"_",4.471,"_","_","_"
"SEP 1999","_","_","_","_",3.301,"_","_","_","_","_",4.545,"_","_",3.758,3.260,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Oct-22,1999-Oct-22,1999-Oct-22,"_",4.545,"_","_","_"
"OCT 1999","_","_","_","_",3.684,"_","_","_","_","_",4.665,"_","_",4.004,3.607,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Nov-20,1999-Nov-20,1999-Nov-20,"_",4.665,"_","_","_"
"NOV 1999","_","_","_","_",3.689,"_","_","_","_","_",4.807,"_","_",4.217,3.659,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",1999-Dic-21,1999-Dic-21,1999-Dic-21,"_",4.807,"_","_","_"
"DIC 1999","_","_","_","_",3.826,"_","_","_","_","_",4.940,"_","_",4.397,3.806,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Ene-21,2000-Ene-21,2000-Ene-21,"_",4.940,"_","_","_"
"ENE 2000","_","_","_","_",3.949,"_","_","_","_","_",5.040,"_","_",4.561,3.924,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Feb-19,2000-Feb-19,2000-Feb-19,"_",5.040,"_","_","_"
"FEB 2000","_","_","_","_",4.111,"_","_","_","_","_",5.166,"_","_",4.689,4.099,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Mar-21,2000-Mar-21,2000-Mar-21,"_",5.166,"_","_","_"
"MAR 2000","_","_","_","_",4.267,"_","_","_","_","_",5.231,"_","_",4.795,4.259,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Abr-22,2000-Abr-22,2000-Abr-22,"_",5.231,"_","_","_"
"ABR 2000","_","_","_","_",4.365,"_","_","_","_","_",5.353,"_","_",4.826,4.348,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-May-20,2000-May-20,2000-May-20,"_",5.353,"_","_","_"
"MAY 2000","_","_","_","_",4.849,"_","_","_","_","_",5.522,"_","_",4.965,4.847,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Jun-20,2000-Jun-20,2000-Jun-20,"_",5.522,"_","_","_"
"JUN 2000","_","_","_","_",4.965,"_","_","_","_","_",5.703,"_","_",5.054,4.959,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Jul-20,2000-Jul-20,2000-Jul-20,"_",5.703,"_","_","_"
"JUL 2000","_","_","_","_",5.105,"_","_","_","_","_",5.891,"_","_",5.115,5.097,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Ago-21,2000-Ago-21,2000-Ago-21,"_",5.891,"_","_","_"
"AGO 2000","_","_","_","_",5.248,"_","_","_","_","_",6.029,"_","_",5.180,5.247,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Sep-21,2000-Sep-21,2000-Sep-21,"_",6.029,"_","_","_"
"SEP 2000","_","_","_","_",5.219,"_","_","_","_","_",6.232,"_","_",5.251,5.208,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Oct-17,2000-Oct-17,2000-Oct-17,"_",6.232,"_","_","_"
"OCT 2000","_","_","_","_",5.218,"_","_","_","_","_",6.284,"_","_",5.299,5.212,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Nov-21,2000-Nov-21,2000-Nov-21,"_",6.284,"_","_","_"
"NOV 2000","_","_","_","_",5.193,"_","_","_","_","_",6.348,"_","_",5.287,5.188,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2000-Dic-22,2000-Dic-22,2000-Dic-22,"_",6.348,"_","_","_"
"DIC 2000","_","_","_","_",4.881,"_","_","_","_","_",6.371,"_","_",5.241,4.889,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Ene-20,2001-Ene-20,2001-Ene-20,"_",6.371,"_","_","_"
"ENE 2001","_","_","_","_",4.574,"_","_","_","_","_",6.390,"_","_",5.122,4.564,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Feb-21,2001-Feb-21,2001-Feb-21,"_",6.390,"_","_","_"
"FEB 2001","_","_","_","_",4.591,"_","_","_","_","_",6.280,"_","_",5.000,4.582,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Mar-21,2001-Mar-21,2001-Mar-21,"_",6.280,"_","_","_"
"MAR 2001","_","_","_","_",4.471,"_","_","_","_","_",6.147,"_","_",4.859,4.469,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Abr-21,2001-Abr-21,2001-Abr-21,"_",6.147,"_","_","_"
"ABR 2001","_","_","_","_",4.481,"_","_","_","_","_",6.025,"_","_",4.751,4.460,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-May-19,2001-May-19,2001-May-19,"_",6.025,"_","_","_"
"MAY 2001","_","_","_","_",4.520,"_","_","_","_","_",5.926,"_","_",4.661,4.499,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Jun-20,2001-Jun-20,2001-Jun-20,"_",5.926,"_","_","_"
"JUN 2001","_","_","_","_",4.312,"_","_","_","_","_",5.806,"_","_",4.618,4.310,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Jul-21,2001-Jul-21,2001-Jul-21,"_",5.806,"_","_","_"
"JUL 2001","_","_","_","_",4.311,"_","_","_","_","_",5.768,"_","_",4.610,4.310,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Ago-21,2001-Ago-21,2001-Ago-21,"_",5.768,"_","_","_"
"AGO 2001","_","_","_","_",4.108,"_","_","_","_","_",5.723,"_","_",4.571,4.107,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Sep-21,2001-Sep-21,2001-Sep-21,"_",5.723,"_","_","_"
"SEP 2001","_","_","_","_",3.770,"_","_","_","_","_",5.627,"_","_",4.519,3.771,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Oct-19,2001-Oct-19,2001-Oct-19,"_",5.627,"_","_","_"
"OCT 2001","_","_","_","_",3.369,"_","_","_","_","_",5.390,"_","_",4.401,3.366,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Nov-22,2001-Nov-22,2001-Nov-22,"_",5.390,"_","_","_"
"NOV 2001","_","_","_","_",3.198,"_","_","_","_","_",5.190,"_","_",4.243,3.196,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2001-Dic-21,2001-Dic-21,2001-Dic-21,"_",5.190,"_","_","_"
"DIC 2001","_","_","_","_",3.298,"_","_","_","_","_",4.852,"_","_",4.159,3.286,5.500,7.500,6.5000,"_","_","_","_","_","_","_","_","_","_","_",2002-Ene-19,2002-Ene-19,2002-Ene-19,"_",4.852,"_","_","_"
"ENE 2002","_","_","_","_",3.483,"_","_","_","_","_",4.737,"_","_",4.090,3.475,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2002-Feb-20,2002-Feb-20,2002-Feb-20,"_",4.737,"_","_","_"
"FEB 2002","_","_","_","_",3.594,"_","_","_","_","_",4.768,"_","_",4.065,3.581,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2002-Mar-21,2002-Mar-21,2002-Mar-21,"_",4.768,"_","_","_"
"MAR 2002","_","_","_","_",3.816,"_","_","_","_","_",4.785,"_","_",4.131,3.799,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2002-Abr-19,2002-Abr-19,2002-Abr-19,"_",4.785,"_","_","_"
"ABR 2002","_","_","_","_",3.860,"_","_","_","_","_",4.860,"_","_",4.247,3.857,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2002-May-21,2002-May-21,2002-May-21,"_",4.860,"_","_","_"
"MAY 2002","_","_","_","_",3.963,"_","_","_","_","_",4.985,"_","_",4.401,3.948,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2002-Jun-19,2002-Jun-19,2002-Jun-19,"_",4.985,"_","_","_"
"JUN 2002","_","_","_","_",3.869,"_","_","_","_","_",4.995,"_","_",4.453,3.862,4.250,6.250,5.5000,"_","_","_","_","_","_","_","_","_","_","_",2002-Jul-19,2002-Jul-19,2002-Jul-19,"_",4.995,"_","_","_"
"JUL 2002","_","_","_","_",3.645,"_","_","_","_","_",5.009,"_","_",4.448,3.643,4.250,6.250,5.5000,10.350,"_","_","_","_","_","_","_","_","_","_",2002-Ago-21,2002-Ago-21,2002-Ago-21,"_",5.009,"_","_","_"
"AGO 2002","_","_","_","_",3.440,"_","_","_","_","_",4.999,"_","_",4.360,3.437,4.250,6.250,5.5000,10.350,"_","_","_","_","_","_","_","_","_","_",2002-Sep-20,2002-Sep-20,2002-Sep-20,"_",4.999,"_","_","_"
"SEP 2002","_","_","_","_",3.236,"_","_","_","_","_",4.818,"_","_",4.203,3.241,4.250,6.250,5.5000,10.350,"_","_","_","_","_","_","_","_","_","_",2002-Oct-19,2002-Oct-19,2002-Oct-19,"_",4.818,"_","_","_"
"OCT 2002","_","_","_","_",3.126,"_","_","_","_","_",4.690,"_","_",4.027,3.127,4.250,6.250,5.5000,10.350,"_","_","_","_","_","_","_","_","_","_",2002-Nov-21,2002-Nov-21,2002-Nov-21,"_",4.690,"_","_","_"
"NOV 2002","_","_","_","_",3.017,"_","_","_","_","_",4.517,"_","_",3.857,3.020,4.250,6.250,5.5000,10.350,"_","_","_","_","_","_","_","_","_","_",2002-Dic-21,2002-Dic-21,2002-Dic-21,"_",4.517,"_","_","_"
"DIC 2002","_","_","_","_",2.873,"_","_","_","_","_",4.380,"_","_",3.703,2.878,4.250,6.250,5.5000,10.350,"_","_","_","_","_","_","_","_","_","_",2003-Ene-21,2003-Ene-21,2003-Ene-21,"_",4.380,"_","_","_"
"ENE 2003","_","_","_","_",2.705,"_","_","_","_","_",4.252,"_","_",3.520,2.703,4.250,6.250,5.5000,9.850,"_","_","_","_","_","_","_","_","_","_",2003-Feb-21,2003-Feb-21,2003-Feb-21,"_",4.252,"_","_","_"
"FEB 2003","_","_","_","_",2.504,"_","_","_","_","_",4.146,"_","_",3.364,2.513,4.250,6.250,5.5000,9.850,"_","_","_","_","_","_","_","_","_","_",2003-Mar-21,2003-Mar-21,2003-Mar-21,"_",4.146,"_","_","_"
"MAR 2003","_","_","_","_",2.411,"_","_","_","_","_",3.976,"_","_",3.242,2.420,4.250,6.250,5.5000,9.850,"_","_","_","_","_","_","_","_","_","_",2003-Abr-23,2003-Abr-23,2003-Abr-23,"_",3.976,"_","_","_"
"ABR 2003","_","_","_","_",2.447,"_","_","_","_","_",3.886,"_","_",3.144,2.458,4.250,6.250,5.5000,9.850,"_","_","_","_","_","_","_","_","_","_",2003-May-23,2003-May-23,2003-May-23,"_",3.886,"_","_","_"
"MAY 2003","_","_","_","_",2.252,"_","_","_","_","_",3.823,"_","_",2.990,2.253,4.250,6.250,5.5000,9.850,"_","_","_","_","_","_","_","_","_","_",2003-Jun-23,2003-Jun-23,2003-Jun-23,"_",3.823,"_","_","_"
"JUN 2003","_","_","_","_",2.014,"_","_","_","_","_",3.707,"_","_",2.822,2.033,4.250,6.250,5.5000,9.850,"_","_","_","_","_","_","_","_","_","_",2003-Jul-23,2003-Jul-23,2003-Jul-23,"_",3.707,"_","_","_"
"JUL 2003","_","_","_","_",2.076,"_","_","_","_","_",3.541,"_","_",2.745,2.082,4.250,6.250,5.5000,9.100,"_","_","_","_","_","_","_","_","_","_",2003-Ago-23,2003-Ago-23,2003-Ago-23,"_",3.541,"_","_","_"
"AGO 2003","_","_","_","_",2.279,"_","_","_","_","_",3.470,"_","_",2.777,2.279,4.250,6.250,5.5000,9.100,"_","_","_","_","_","_","_","_","_","_",2003-Sep-22,2003-Sep-22,2003-Sep-22,"_",3.470,"_","_","_"
